STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
        721;20250730;    1;   0.6;   4;-999;-999;eor
        721;20250731;    1;   0.5;   4;-999;-999;eor
        721;20250801;    1;   1.4;   4;-999;-999;eor
        721;20250802;    1;   0.0;   0;-999;-999;eor
        721;20250803;    1;   1.3;   4;-999;-999;eor
        721;20250804;    1;   0.4;   4;-999;-999;eor
        721;20250805;    1;  10.4;   4;-999;-999;eor
        721;20250806;    1;   0.0;   0;-999;-999;eor
        721;20250807;    1;   0.1;   4;-999;-999;eor
        721;20250808;    1;   0.0;   0;-999;-999;eor
        721;20250809;    1;   0.0;   0;-999;-999;eor
        721;20250810;    1;   0.0;   0;-999;-999;eor
        721;20250811;    1;   0.0;   0;-999;-999;eor
        721;20250812;    1;   0.0;   0;-999;-999;eor
        721;20250813;    1;   0.0;   0;-999;-999;eor
        721;20250814;    1;   0.0;   0;-999;-999;eor
        721;20250815;    1;   0.0;   0;-999;-999;eor
        721;20250816;    1;   0.0;   0;-999;-999;eor
        721;20250817;    1;   0.0;   0;-999;-999;eor
        721;20250818;    1;   0.0;   0;-999;-999;eor
        721;20250819;    1;   0.0;   0;-999;-999;eor
        721;20250820;    1;   0.0;   0;-999;-999;eor
        721;20250821;    1;   0.0;   0;-999;-999;eor
        721;20250822;    1;   0.0;   0;-999;-999;eor
        721;20250823;    1;   1.3;   4;-999;-999;eor
        721;20250824;    1;   0.0;   0;-999;-999;eor
        721;20250825;    1;   0.0;   0;-999;-999;eor
        721;20250826;    1;   0.0;   0;-999;-999;eor
        721;20250827;    1;   1.8;   4;-999;-999;eor
        721;20250828;    1;  19.5;   4;-999;-999;eor
        721;20250829;    1;   1.5;   4;-999;-999;eor
        721;20250830;    1;   0.0;   4;-999;-999;eor
        721;20250831;    1;   0.0;   0;-999;-999;eor
        721;20250901;    1;   6.3;   4;-999;-999;eor
        721;20250902;    1;   0.1;   4;-999;-999;eor
        721;20250903;    1;   0.0;   0;-999;-999;eor
