STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
      17467;20250712;    1;  29.1;   4;-999;-999;eor
      17467;20250713;    1;   0.4;   4;-999;-999;eor
      17467;20250714;    1;   0.8;   4;-999;-999;eor
      17467;20250715;    1;   7.0;   4;-999;-999;eor
      17467;20250716;    1;   1.5;   4;-999;-999;eor
      17467;20250717;    1;   8.6;   4;-999;-999;eor
      17467;20250718;    1;   0.0;   0;-999;-999;eor
      17467;20250719;    1;   0.0;   0;-999;-999;eor
      17467;20250720;    1;   0.3;   4;-999;-999;eor
      17467;20250721;    1;  19.7;   4;-999;-999;eor
      17467;20250722;    1;   4.9;   4;-999;-999;eor
      17467;20250723;    1;   2.1;   4;-999;-999;eor
      17467;20250724;    1;   6.0;   4;-999;-999;eor
      17467;20250725;    1;   3.9;   4;-999;-999;eor
      17467;20250726;    1;   0.0;   0;-999;-999;eor
      17467;20250727;    1;   0.8;   4;-999;-999;eor
      17467;20250728;    1;   0.6;   4;-999;-999;eor
      17467;20250729;    1;   0.0;   0;-999;-999;eor
      17467;20250730;    1;   1.2;   4;-999;-999;eor
      17467;20250731;    1;   2.0;   4;-999;-999;eor
      17467;20250801;    1;   3.2;   4;-999;-999;eor
      17467;20250802;    1;   0.0;   0;-999;-999;eor
      17467;20250803;    1;   0.5;   4;-999;-999;eor
      17467;20250804;    1;   1.2;   4;-999;-999;eor
      17467;20250805;    1;   3.4;   4;-999;-999;eor
      17467;20250806;    1;   0.0;   0;-999;-999;eor
      17467;20250807;    1;   0.0;   0;-999;-999;eor
      17467;20250808;    1;   0.0;   0;-999;-999;eor
      17467;20250809;    1;   0.0;   0;-999;-999;eor
      17467;20250810;    1;   0.0;   0;-999;-999;eor
      17467;20250811;    1;   0.0;   0;-999;-999;eor
      17467;20250812;    1;   0.0;   0;-999;-999;eor
      17467;20250813;    1;   0.0;   0;-999;-999;eor
      17467;20250814;    1;   0.0;   0;-999;-999;eor
      17467;20250815;    1;   0.0;   0;-999;-999;eor
      17467;20250816;    1;   0.0;   0;-999;-999;eor
      17467;20250817;    1;   0.0;   0;-999;-999;eor
      17467;20250818;    1;   0.0;   0;-999;-999;eor
      17467;20250819;    1;   0.0;   0;-999;-999;eor
      17467;20250820;    1;   0.0;   0;-999;-999;eor
      17467;20250821;    1;   0.0;   0;-999;-999;eor
      17467;20250822;    1;   0.0;   0;-999;-999;eor
      17467;20250823;    1;   1.4;   4;-999;-999;eor
      17467;20250824;    1;   0.0;   0;-999;-999;eor
      17467;20250825;    1;   0.0;   0;-999;-999;eor
      17467;20250826;    1;   0.0;   0;-999;-999;eor
      17467;20250827;    1;   2.0;   4;-999;-999;eor
      17467;20250828;    1;  10.8;   4;-999;-999;eor
      17467;20250829;    1;   2.9;   4;-999;-999;eor
      17467;20250830;    1;   0.0;   0;-999;-999;eor
      17467;20250831;    1;   0.0;   0;-999;-999;eor
      17467;20250901;    1;   0.8;   4;-999;-999;eor
      17467;20250902;    1;  -999;-999;-999;-999;eor
      17467;20250903;    1;   0.0;   0;-999;-999;eor
